numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
837	690	151	0.452380952	0.130952381	4	4.041666667	7	0	0.285714286	33	21.57142857	97	0.452380952	12.86698202	58.32013245	10.4837843	7.948098486	11	12.54090057	36.140965	59.35280383	0.931034483	0.642384106	7.89374805	407.6086957	96.92862399	0.443708609	2.197228839	0.611111111	4.25	0.21192053	9	0	12	0	0	7	13	1	1	0	6	31	3	2	0	0	1	9	8	9	0	0	0	0	10	0	16	7	1	0	5	3	1	0	2	9	0	2	3	0.975608647	5.8	1.02692351	3
325	266	60	0.447761194	0.089552239	4	3.910447761	7	0.285714286	0	5	8.571428571	43	0.492537313	6.095238095	78.285	4.46952381	7.219642857	3	8.418075326	18.57142857	52.33997091	0.857142857	0.716666667	5.55127613	351.4739229	60.72696078	0.466666667	1.549193338	0.5	4.285714286	0.216666667	0	0	4	0	0	9	3	1	0	0	1	12	1	0	0	0	0	6	3	4	1	0	0	0	1	0	3	2	0	1	3	4	0	0	0	3	2	0	4	0.973533034	5.8	1.02385061	2
457	371	91	0.519230769	0.067307692	4	3.519230769	4	0	0.25	12	22.75	64	0.442307692	10.85824176	71.25364011	8.97260989	7.71468022	9	8.841846275	30.44230769	60.0374632	1.571428571	0.703296703	6.709022955	436.979786	86.68783069	0.406593407	1.362770288	0.5	5.142857143	0.153846154	4	2	10	0	0	13	5	0	0	0	2	26	1	1	0	0	0	8	2	4	0	0	0	0	2	0	5	5	0	1	3	0	0	0	1	6	0	4	3	0.965674102	6	1.005296691	1
341	275	67	0.452054795	0.082191781	4	3.726027397	4	0	0.25	9	16.75	50	0.520547945	8.491044776	88.81882463	5.032052239	6.117001493	6	3.1291	25.70522388	62.48627141	0.647058824	0.746268657	6.108472218	434.5857854	80.11413521	0.52238806	0.85518611	0.472222222	5.5	0.268656716	0	0	7	0	0	6	2	0	0	0	1	10	2	1	0	0	0	11	0	3	0	0	0	0	2	0	5	1	1	0	10	1	0	0	3	1	0	0	1	0.959161878	5.8	1.003838235	1
1192	978	218	0.5	0.12704918	4	3.868852459	9	0	0.333333333	14	24.22222222	128	0.454918033	13.72558614	67.76779307	9.824556575	8.024894699	11	10.74609503	38.44240571	57.10008894	1.162162162	0.587155963	8.669253907	432.6793873	101.8780836	0.376146789	2.505956207	0.666666667	5.615384615	0.165137615	10	1	25	0	0	18	20	0	0	0	1	50	1	2	0	0	0	17	10	8	1	1	0	0	9	0	11	7	2	4	8	4	4	0	6	9	0	4	4	0.992275119	6	1.044719027	4
1030	844	191	0.511848341	0.123222749	3	3.91943128	9	0.111111111	0.222222222	13	21.22222222	114	0.497630332	12.04909831	67.03161722	9.181954625	7.417237405	10	10.25414643	34.83478767	56.03932228	1.58490566	0.596858639	8.2487505	525.5486968	93.22621881	0.382198953	1.953651434	0.666666667	6.75	0.141361257	11	1	27	1	0	24	14	0	0	0	2	50	1	0	0	3	0	8	4	12	1	0	0	0	3	0	5	7	2	4	1	8	1	0	2	4	0	4	3	0.98884207	6	1.039759559	3
570	463	110	0.520661157	0.140495868	2	3.768595041	3	0	0.666666667	47	36.66666667	73	0.537190083	16.84848485	51.94742424	15.12272727	8.469621212	16	13.0238668	52.12121212	56.20379696	1.155555556	0.663636364	6.960276901	415.2249135	79.21486486	0.409090909	1.716232661	0.611111111	10.66666667	0.227272727	6	2	9	0	0	17	6	0	0	0	0	21	2	1	0	0	0	12	1	5	0	0	1	0	2	0	3	1	5	4	4	8	1	0	1	4	0	4	3	0.982870996	6	1.030287824	3
236	195	43	0.520833333	0.1875	3	4.020833333	4	0	0	8	10.75	33	0.458333333	9.881395349	70.00747093	6.165290698	9.310630233	5	10.1257567	31.68023256	55.30478707	1.266666667	0.76744186	5.032452821	588.8888889	60.78139535	0.511627907	1.982481414	0.444444444	3.333333333	0.302325581	2	0	6	0	0	1	3	0	0	0	1	10	0	1	0	0	0	0	1	1	0	0	0	0	3	0	4	1	4	0	0	4	1	0	2	4	1	2	4	0.968837142	6	1.016559849	1
395	327	69	0.447368421	0.184210526	3	4.25	4	0	0	17	17.25	51	0.486842105	11.53768116	60.58711957	9.094021739	9.068911594	9	12.16174496	37.53985507	61.40067054	1.875	0.739130435	6.139678507	386.2847222	79.57971014	0.52173913	1.926173649	0.472222222	6.75	0.144927536	5	0	7	0	0	9	10	0	0	0	0	15	2	1	0	0	0	3	2	1	0	0	0	0	0	0	1	1	1	2	2	3	0	0	5	5	0	0	2	0.981975496	6	1.02463838	2
230	189	42	0.489361702	0.127659574	3	3.957446809	3	0	0	12	14	33	0.404255319	6.552380952	69.75357143	7.008095238	9.218280952	6	7.793537801	28.28571429	59.77793548	1	0.785714286	5.092010549	555.5555556	67.70238095	0.547619048	1.8516402	0.416666667	6.666666667	0.166666667	4	0	2	0	0	4	3	0	1	0	0	10	0	0	0	0	0	3	4	2	0	0	0	0	0	0	0	3	2	1	0	1	0	0	1	2	0	0	2	0.954207063	6	1.000258197	1
373	304	72	0.49382716	0.098765432	3	3.691358025	6	0	0	11	12	52	0.50617284	6.466666667	81.855	4.823333333	7.301977778	4	7.16862163	23.11111111	58.31568439	0.962962963	0.722222222	6.12825877	628.9046231	76.05	0.527777778	1.532064693	0.472222222	5.285714286	0.166666667	2	0	10	0	0	5	5	0	0	0	0	19	0	0	0	1	0	8	3	4	0	0	0	0	1	0	2	3	0	1	4	2	1	0	1	2	0	0	2	0.98169452	6	1.019081034	2
870	731	147	0.488235294	0.176470588	3	4.205882353	5	0	0.4	35	29.4	96	0.411764706	18.29061224	49.8062449	13.61613605	9.283923673	16	13.96827395	49.80816327	60.91064199	1.627906977	0.653061224	7.917946549	439.5604396	104.4897959	0.462585034	2.391879687	0.555555556	5.555555556	0.102040816	9	2	16	0	0	18	11	0	0	0	1	47	0	1	0	0	1	8	10	9	0	0	0	0	2	0	2	7	2	0	2	2	0	0	2	2	0	9	4	0.986912787	6	1.045220971	3
650	530	123	0.507352941	0.161764706	4	3.823529412	6	0	0	11	20.5	75	0.477941176	12.42764228	70.47628049	8.522073171	8.632893496	9	10.86419502	38.38617886	49.17764053	1.324324324	0.609756098	6.76252226	679.5918367	64.78658537	0.390243902	1.983673196	0.555555556	7.333333333	0.178861789	5	0	20	0	0	8	9	0	0	0	0	33	0	0	0	1	2	6	3	5	0	0	1	0	4	0	3	11	2	2	0	4	2	0	3	4	1	0	3	0.982061982	6	1.027000061	3
762	621	142	0.493506494	0.149350649	2	3.967532468	7	0	0.142857143	20	20.28571429	86	0.448051948	12.33963783	64.11119718	9.356639839	8.312178471	9	12.28987398	36.48289738	51.413611	1.523809524	0.605633803	7.216959681	433.6734694	71.61619718	0.415492958	2.01403526	0.555555556	6.714285714	0.176056338	6	3	12	0	0	21	9	0	0	0	1	33	3	0	0	0	0	9	4	4	0	0	2	0	4	0	5	10	1	2	2	5	0	0	6	1	0	0	3	0.980731487	6	1.032842117	2
587	483	108	0.448275862	0.129310345	3	4.103448276	7	0	0	13	15.42857143	81	0.448275862	8.764021164	72.89166667	6.925291005	8.056849735	7	9.957137785	29.31746032	78.52120388	1.542857143	0.75	7.794228634	197.2386588	130.5	0.537037037	1.828275852	0.555555556	4.909090909	0.194444444	3	0	8	0	0	14	11	0	0	0	2	30	0	2	0	0	0	5	6	2	0	0	0	0	2	0	7	3	5	1	1	4	1	0	3	6	0	6	3	0.987503409	6	1.036951409	2
354	290	65	0.479452055	0.123287671	4	3.917808219	4	0	0	16	16.25	54	0.397260274	10.19230769	81.01201923	5.996730769	7.357576923	7	8.076483399	30.09615385	96.05916518	1.04	0.830769231	6.697875668	215.301807	148.8587413	0.630769231	1.240347346	0.444444444	4.571428571	0.184615385	3	0	6	0	0	8	6	0	0	0	0	16	0	0	0	0	0	7	2	4	0	0	1	0	1	0	4	1	1	0	3	3	1	0	0	4	2	0	4	0.980642796	6	1.025435592	2
927	759	175	0.47761194	0.07960199	4	3.691542289	12	0.166666667	0.083333333	13	14.58333333	106	0.427860697	8.576190476	81.32777381	5.538642857	8.329890476	6	8.841846275	23.72619048	55.74922742	1.490566038	0.605714286	8.012846828	480.0083299	93.51701863	0.371428571	2.192193943	0.611111111	3.545454545	0.154285714	9	0	21	0	0	23	16	1	1	0	0	43	2	7	0	0	2	13	6	7	0	0	1	0	2	0	6	13	0	2	4	2	2	0	2	11	0	10	4	0.984695852	6	1.034791882	3
806	656	149	0.50625	0.14375	2	3.9875	7	0	0.285714286	17	21.28571429	94	0.4875	11.19884947	63.1561745	9.738274209	8.083412368	10	11.49170426	36.7219559	56.82191657	1.88372093	0.630872483	7.700780053	396.0874291	86.25747407	0.463087248	1.966156609	0.666666667	8.428571429	0.187919463	5	0	15	1	0	25	10	1	0	0	0	40	1	1	0	0	0	7	4	2	1	0	1	0	6	0	6	5	6	2	3	6	2	0	1	5	0	7	2	0.982259452	6	1.03419106	3
422	343	81	0.533333333	0.144444444	2	3.722222222	5	0	0.2	10	16.2	57	0.444444444	9.442962963	70.28088889	7.48108642	8.533723704	6	10.79355341	32.24938272	57.12437626	1.285714286	0.703703704	6.333333333	377.3584906	75.20833333	0.407407407	1.555555556	0.472222222	6	0.160493827	4	0	8	0	0	10	9	0	0	0	0	19	0	0	0	0	0	6	2	7	0	0	1	0	2	0	1	3	1	4	2	2	1	0	0	2	0	2	3	0.976989865	6	1.0267195	2
234	190	45	0.530612245	0.081632653	3	3.836734694	4	0	0	7	11.25	32	0.551020408	8.055555556	76.97625	5.3175	7.001611111	4	8.841846275	20.13888889	44.37993634	0.764705882	0.711111111	4.770278352	603.5379813	42.88547009	0.511111111	1.192569588	0.361111111	5.25	0.155555556	3	0	4	0	0	4	5	0	0	0	0	8	0	0	0	0	0	4	1	5	0	0	1	0	0	0	0	3	0	1	0	3	0	0	3	2	0	0	2	0.973035872	5.8	1.015722233	1
544	446	100	0.486486486	0.126126126	2	3.90990991	5	0	0.2	13	20	62	0.468468468	11.6	68.941	8.612	6.8391	9	9.888512548	34	46.62871519	1.176470588	0.62	6.2	594.530321	56.14263158	0.39	1.1	0.472222222	6.166666667	0.18	4	0	13	0	0	12	8	3	0	0	0	23	0	0	0	0	0	10	3	3	0	0	1	0	3	0	4	5	1	1	2	5	0	0	0	2	0	2	3	0.988093495	6	1.041905292	2
511	420	95	0.485981308	0.102803738	3	3.859813084	5	0	0.2	7	19	72	0.439252336	9.705263158	70.00052632	8.215789474	7.903110526	8	9.3871	30.57894737	77.0632768	1.366666667	0.757894737	7.387044135	271.7754511	126.9308924	0.515789474	1.538967528	0.527777778	4.714285714	0.157894737	6	0	9	0	1	12	10	0	0	0	3	22	2	0	0	0	1	5	5	5	0	0	0	0	1	0	4	2	4	0	3	2	0	0	1	4	0	2	3	0.986920357	6	1.035460758	2
842	688	156	0.459770115	0.114942529	4	3.885057471	5	0	0.4	72	31.2	102	0.465517241	15.30051282	60.19776923	12.61389744	8.625430256	15	11.60247206	44.02051282	62.50989162	1.87804878	0.653846154	8.166535844	402.2160665	107.4487179	0.423076923	2.161730076	0.583333333	5.777777778	0.141025641	5	0	23	1	0	21	12	0	0	0	2	44	1	5	0	0	0	4	6	8	0	0	0	0	3	0	5	6	2	1	3	5	0	0	5	8	1	5	4	0.979959965	6	1.02531773	2
564	462	105	0.596491228	0.157894737	3	3.956140351	5	0	0.2	11	21	68	0.50877193	12.97142857	63.85714286	9.56952381	8.136861905	9	11.60247206	38.14285714	52.14670517	1.84	0.647619048	6.636120496	700.6835938	67.84247104	0.438095238	1.756620131	0.5	6.285714286	0.152380952	5	0	17	1	0	14	7	0	0	0	0	28	0	0	0	2	0	5	3	1	0	0	0	0	2	0	3	2	0	2	5	4	2	0	3	4	0	4	4	0.984224379	6	1.031287537	3
686	575	115	0.438461538	0.192307692	1	4.338461538	4	0	0.25	23	28.75	86	0.384615385	18.45652174	48.91461957	13.57902174	9.730847826	16	14.90622815	50.48913043	79.82851071	1.470588235	0.747826087	8.019541351	294.2143327	144.149925	0.52173913	2.797514425	0.472222222	6.666666667	0.130434783	6	0	11	0	0	13	12	0	0	0	0	33	0	2	0	2	0	5	6	8	0	0	0	0	1	0	2	7	0	1	0	5	2	0	3	3	0	5	4	0.984221816	6	1.040377227	2
514	427	91	0.43877551	0.173469388	2	4.295918367	2	0	0.5	23	45.5	58	0.489795918	23.03516484	35.14700549	19.66049451	9.36362967	23	15.24766489	64.18131868	47.39529834	1.52	0.637362637	6.080052053	575.2066116	54.89044289	0.417582418	1.886912706	0.444444444	5.5	0.142857143	6	0	10	0	0	8	7	0	0	0	2	25	2	0	0	0	0	3	1	8	0	0	0	0	3	0	6	4	0	0	2	1	0	0	3	9	0	4	2	0.964986324	5.8	1.004828712	2
478	398	89	0.533980583	0.194174757	2	3.844660194	6	0.166666667	0	18	14.83333333	72	0.417475728	12.67490637	69.15669476	7.298370787	9.517289513	7	11.53803483	37.30524345	97.2774559	2.173913043	0.808988764	7.631984736	241.4201183	176.4547257	0.550561798	2.543994912	0.555555556	4.875	0.191011236	2	0	11	0	0	12	9	0	0	0	1	26	3	4	0	0	0	4	0	1	0	0	3	0	1	0	3	3	3	1	1	6	1	0	0	11	0	9	4	0.965041041	6	1.019662601	2
536	442	97	0.530973451	0.132743363	1	3.849557522	7	0	0.142857143	10	13.85714286	66	0.451327434	10.07893962	73.28340206	6.480265096	8.230618409	6	9.957137785	29.32106038	56.60700206	1.264705882	0.680412371	6.70128469	435.3668369	81.84702361	0.412371134	2.233761563	0.527777778	4.777777778	0.154639175	4	0	11	0	0	10	4	1	0	0	2	28	1	2	0	0	0	7	8	4	0	0	0	0	2	0	3	5	0	0	3	4	1	0	1	9	0	4	3	0.987172008	6	1.038828603	3
448	364	85	0.494505495	0.142857143	3	3.945054945	1	0	1	85	85	61	0.483516484	37.76470588	-1.861176471	34.63529412	11.38202941	41	21.19438992	100.2941176	61.68379883	1.357142857	0.717647059	6.616378963	515.7024793	82.99289216	0.482352941	1.843908891	0.444444444	5.8	0.129411765	4	0	10	0	0	10	6	0	0	0	0	23	0	1	0	0	0	6	3	8	0	0	0	0	2	0	4	1	1	1	0	4	0	0	2	5	0	1	3	0.973663926	6	1.014073704	2
409	332	83	0.521276596	0.053191489	4	3.478723404	7	0	0	14	11.85714286	58	0.553191489	6.670567986	87.77590361	3.961996558	8.029433563	3	7.44753027	17.88123924	56.66252321	0.696969697	0.698795181	6.366327079	442.9752066	76.19662651	0.469879518	1.97575668	0.5	4.857142857	0.180722892	6	1	9	0	0	7	9	0	0	0	0	14	0	0	0	0	0	11	3	2	1	0	0	0	1	0	2	7	0	1	1	4	0	0	2	4	0	0	2	0.980546117	6	1.027764479	2
187	156	33	0.564102564	0.205128205	3	3.948717949	3	0	0	19	11	28	0.461538462	9.248484848	70.05181818	6.221212121	9.445433333	6	9.725611199	35.24242424	76.14350536	1.416666667	0.848484848	4.874174367	480	92.65454545	0.606060606	1.74077656	0.416666667	3.5	0.212121212	3	0	3	0	0	4	2	0	0	0	0	9	0	1	0	0	0	1	2	1	1	0	1	0	0	0	0	0	2	1	1	3	0	0	0	4	0	0	2	0.966856301	6	1.014139706	1
157	126	32	0.567567568	0.081081081	2	3.378378378	3	0.333333333	0	8	10.66666667	29	0.513513514	6.766666667	84.97083333	4.0575	7.126191667	2	6.4273556	20.04166667	123.741403	1.166666667	0.90625	5.126524164	266.2721893	162.0677083	0.625	0.883883476	0.388888889	5	0.21875	0	0	3	0	0	4	4	0	0	0	0	6	0	1	0	0	0	3	0	2	0	0	0	0	1	0	1	0	1	1	2	2	0	0	2	2	0	0	3	0.954391122	5.8	1.001693848	1
781	642	147	0.469135802	0.148148148	4	3.907407407	8	0	0	13	18.375	103	0.450617284	10.88741497	71.35580357	7.871488095	8.092593878	8	10.41145118	34.70153061	72.48110726	1.510638298	0.700680272	8.495296818	228.0299875	132.8585343	0.469387755	2.309401077	0.666666667	4.090909091	0.149659864	7	1	11	0	0	16	13	0	1	0	1	39	2	6	0	0	0	8	7	9	0	0	1	0	2	0	1	7	4	2	5	3	2	0	3	9	0	7	3	0.980602026	6	1.036570148	3
463	373	92	0.455445545	0.069306931	4	3.673267327	6	0	0	16	15.33333333	61	0.534653465	7.872463768	84.60210145	5.26826087	7.14312029	5	7.793537801	22.94202899	51.98679885	0.911764706	0.663043478	6.359689629	457.7883472	65.88727209	0.413043478	1.251086484	0.5	6	0.195652174	6	0	11	0	0	8	9	1	0	0	1	20	0	1	0	0	0	8	4	3	0	1	0	0	0	0	1	4	0	2	7	4	0	0	3	1	0	2	2	0.976656079	5.8	1.024595264	2
555	449	107	0.446428571	0.098214286	4	3.946428571	5	0	0.2	34	21.4	74	0.491071429	11.17682243	76.79437383	7.864411215	7.059061495	9	8.841846275	31.68037383	61.51908515	0.87755102	0.691588785	7.153850019	306.712963	86.84678561	0.485981308	1.353431085	0.527777778	7.666666667	0.23364486	4	0	3	0	0	12	8	0	0	0	1	23	0	1	0	0	0	12	5	7	0	0	0	0	2	0	7	7	4	1	3	3	1	0	4	4	0	0	4	0.966007233	5.8	1.008974362	3
393	321	74	0.430379747	0.088607595	3	4.050632911	3	0	0.333333333	9	24.66666667	47	0.569620253	11.48828829	69.7604955	9.657027027	7.420507207	11	7.793537801	34.12612613	42.92740628	1.035714286	0.635135135	5.463639021	733.4710744	43.67142142	0.351351351	1.162476387	0.555555556	4.666666667	0.27027027	4	0	12	0	0	6	3	0	0	0	1	14	2	1	0	1	0	3	2	3	0	0	0	0	1	0	2	0	4	1	7	6	1	0	2	4	0	0	1	0.974246144	6	1.017828817	2
982	797	184	0.482233503	0.111675127	3	3.959390863	5	0	0.8	20	36.8	107	0.472081218	17.11130435	51.77865217	15.1793913	8.980203913	17	11.20814326	48.75652174	52.73090043	1.979166667	0.581521739	7.888144654	830.449827	79.59673207	0.391304348	2.28535032	0.638888889	8	0.173913043	4	0	30	0	0	28	14	0	1	0	2	49	0	3	0	0	1	6	4	4	0	0	1	0	4	0	6	5	10	1	2	8	2	0	4	6	0	8	4	0.989554226	6	1.028406413	4
618	503	118	0.503816794	0.114503817	2	3.763358779	6	0	0.166666667	9	19.66666667	71	0.473282443	10.57853107	73.59536723	7.88	7.555864972	8	8.841846275	32.37853107	47.14673355	2	0.601694915	6.536079787	683.893963	59.53579156	0.355932203	1.657034312	0.5	5.4	0.118644068	6	0	18	0	0	17	10	0	0	0	1	36	0	2	0	0	0	4	4	7	0	0	2	0	2	0	2	3	1	0	3	5	0	0	2	5	0	8	3	0.981921971	6	1.028010408	2
1335	1100	241	0.486891386	0.119850187	3	4.007490637	13	0	0.230769231	16	18.53846154	124	0.498127341	10.90086179	73.58028726	7.601825726	7.045717236	9	9.661875297	31.81646984	47.96072158	0.96969697	0.514522822	7.987542167	586.8055556	72.79838281	0.31120332	2.125716867	0.666666667	5.444444444	0.170124481	12	2	25	0	0	27	9	1	0	0	1	57	1	1	0	0	0	26	17	13	0	1	2	0	2	0	7	15	5	3	6	5	0	0	4	4	0	6	3	0.991521835	6	1.042751957	4
928	764	167	0.456989247	0.155913978	4	4.037634409	7	0	0.285714286	16	23.85714286	101	0.440860215	12.17758768	58.50622754	11.02566296	8.507299316	12	11.76596054	41.22241232	54.60742041	1.392857143	0.604790419	7.815614649	385.1996528	86.07267284	0.377245509	2.089322728	0.527777778	6.6	0.167664671	6	0	18	0	0	26	17	0	0	0	0	36	4	0	0	0	0	11	3	11	0	0	0	0	4	0	5	8	5	3	3	4	2	0	1	3	0	2	3	0.988375306	6	1.037945108	3
940	772	179	0.539215686	0.151960784	2	3.705882353	9	0	0.111111111	16	19.88888889	106	0.431372549	11.75443824	68.4913532	8.647113594	9.033603414	8	11.4295279	37.20732464	53.91032598	0.860759494	0.592178771	7.922811983	382.3154593	87.7073544	0.357541899	2.242305278	0.555555556	6.6	0.223463687	5	1	12	1	0	14	16	0	0	0	3	42	2	3	0	0	0	18	6	15	0	0	0	0	5	0	8	10	0	2	11	9	0	0	3	9	0	6	3	0.967352331	6	1.024647461	4
1348	1107	249	0.464539007	0.117021277	4	3.829787234	10	0	0.3	27	24.9	124	0.482269504	12.04835341	68.42174096	9.901722892	7.534913494	11	10.35521597	38.15301205	46.36946044	1.24137931	0.497991968	7.858180707	711.8141374	69.65513253	0.297188755	1.711055476	0.638888889	7.1	0.172690763	14	0	18	0	0	29	21	2	0	0	2	57	4	0	0	0	0	17	12	12	1	0	2	0	12	0	16	11	2	4	6	4	2	0	2	3	0	0	3	0.987209976	6	1.041731688	4
739	603	139	0.451612903	0.096774194	4	3.864516129	10	0	0	12	13.9	79	0.490322581	7.574388489	77.08621223	5.960496403	6.938673813	6	8.548686977	24.69136691	45.51631078	1.215686275	0.568345324	6.700692544	622.7173119	57.99490408	0.309352518	1.44192118	0.638888889	5.272727273	0.201438849	5	0	13	2	0	14	9	0	0	0	2	33	3	1	0	0	0	9	2	10	0	0	1	0	4	0	5	4	3	4	6	6	2	0	1	4	0	2	4	0.98290658	6	1.035463842	3
531	432	102	0.504201681	0.109243697	1	3.588235294	2	0	1	47	51	61	0.478991597	21.96862745	45.58764706	19.57058824	9.881394118	24	12.16174496	63.74509804	43.8793734	1.931034483	0.598039216	6.039900012	969.3877551	52.94105691	0.362745098	1.584236069	0.416666667	5	0.176470588	1	0	18	0	0	14	10	0	0	0	1	36	0	6	0	0	0	4	4	3	0	0	0	0	0	0	2	3	0	0	6	7	1	0	0	7	0	4	3	0.953014255	5.8	0.989799385	2
186	151	36	0.56097561	0.097560976	2	3.658536585	1	0	1	36	36	32	0.463414634	17.73333333	52.795	14.83888889	9.3696	16	13.0238668	47.11111111	110.8097556	1.133333333	0.888888889	5.333333333	273.4839477	145.7777778	0.638888889	1.333333333	0.361111111	3.75	0.194444444	0	0	2	0	0	6	4	0	0	0	0	6	0	2	0	0	0	2	3	3	0	0	1	0	3	0	4	2	0	0	0	1	0	0	0	4	1	0	3	0.948632598	5.8	0.993195805	1
400	323	79	0.516483516	0.054945055	4	3.505494505	4	0	0	13	19.75	55	0.461538462	9.418987342	79.70014241	7.049208861	8.213821519	7	8.841846275	26.07911392	54.8795727	1.56	0.696202532	6.187983455	507.4971165	72.59361814	0.46835443	1.575123061	0.444444444	5	0.17721519	3	0	14	0	0	8	5	0	0	0	0	23	3	2	0	0	0	5	2	4	0	0	0	0	0	0	0	1	1	2	4	6	1	0	0	5	1	0	4	0.979661226	6	1.019851069	2
791	643	150	0.477987421	0.119496855	3	3.962264151	3	0	0.333333333	122	50	88	0.465408805	22.93333333	43.285	19.64333333	9.9061	24	13.5591	62.66666667	49.54079328	1.320754717	0.586666667	7.185169912	572.5623583	66.19870968	0.38	1.959591794	0.527777778	6.142857143	0.153333333	8	0	13	0	0	20	11	1	0	0	0	39	2	3	0	0	0	8	8	14	0	0	2	0	1	0	1	14	2	3	0	3	0	0	2	6	0	4	4	0.984361053	6	1.027665821	2
869	716	155	0.43452381	0.154761905	4	4.18452381	7	0	0.142857143	13	22.14285714	87	0.458333333	12.98617512	67.55741935	9.337327189	7.689043779	11	10.91426088	38.91705069	46.52011904	1.739130435	0.561290323	6.988008161	556.9727891	60.32220114	0.329032258	1.927726389	0.611111111	7.5	0.15483871	7	0	14	1	0	21	9	1	1	0	2	46	0	2	0	0	0	10	7	4	0	0	0	0	4	0	8	5	5	2	1	3	0	0	3	10	0	3	3	0.984673023	6	1.031496912	3
183	147	37	0.575	0.075	3	3.625	3	0	0	8	12.33333333	27	0.525	6.014414414	86.8518018	4.209189189	6.382017117	3	7.793537801	20.44144144	43.16242873	1	0.72972973	4.438772657	636.0946746	39.40540541	0.513513514	0.657595949	0.333333333	4.666666667	0.189189189	3	0	3	0	0	3	6	0	0	0	0	8	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	1	2	0	0	4	0	0	1	0	0	0	2	0.976309836	6	1.016777892	1
317	257	60	0.52238806	0.119402985	3	3.776119403	3	0	0.333333333	17	20	42	0.432835821	10	66.685	8.926666667	8.576	8	10.50422373	33.33333333	49.01849457	1.142857143	0.7	5.422176685	609.4182825	54.71666667	0.4	1.290994449	0.444444444	6.25	0.15	3	0	5	0	0	8	7	0	0	0	0	13	0	1	0	0	0	6	1	5	0	0	0	0	1	0	1	2	1	0	2	3	0	0	4	3	0	2	3	0.940761685	5.8	0.980322043	2
933	762	176	0.445595855	0.103626943	4	3.880829016	9	0	0.111111111	26	19.55555556	108	0.435233161	10.09494949	71.14179293	8.194621212	7.746512374	8	9.725611199	30.91919192	57.28937882	1.406779661	0.613636364	8.140806304	457.1590159	94.04879679	0.414772727	2.035201576	0.638888889	5.142857143	0.170454545	6	0	22	0	0	22	8	0	0	0	1	51	3	0	0	1	0	9	6	11	1	0	1	0	3	0	6	12	3	1	4	4	1	0	1	7	0	6	4	0.991210878	6	1.03500985	4
395	327	70	0.481481481	0.135802469	4	3.962962963	5	0.4	0	11	14	54	0.444444444	10.17142857	79.01928571	5.715714286	7.714471429	7	9.888512548	29.71428571	71.65598657	1.571428571	0.771428571	6.45423449	376	105.4446429	0.557142857	1.792842914	0.527777778	4.5	0.157142857	4	0	8	1	0	9	3	1	0	0	2	21	0	0	0	0	0	2	4	3	1	0	0	0	1	0	3	3	0	2	2	1	1	0	0	2	0	2	3	0.985368848	6	1.038618981	2
548	453	96	0.480769231	0.192307692	3	4.269230769	5	0	0	12	19.2	66	0.451923077	14.34666667	67.497	8.614666667	7.713924167	10	10.35521597	40.03333333	57.85301865	2.285714286	0.6875	6.736096793	468.75	78.65	0.5	1.632993162	0.527777778	7.6	0.145833333	4	1	15	0	0	14	7	0	0	0	1	29	0	0	0	0	0	3	3	1	0	0	0	0	1	0	4	2	2	2	2	2	1	0	2	0	0	0	4	0.985155284	6	1.027793546	2
931	767	169	0.457446809	0.14893617	4	3.989361702	10	0	0.1	7	16.9	96	0.446808511	11.02035503	72.04244675	7.409284024	6.903970769	8	9.3871	33.46804734	49.05165543	1.229508197	0.568047337	7.384615385	506.852552	70.21998865	0.366863905	1.615384615	0.611111111	3.933333333	0.213017751	8	0	17	0	0	16	15	1	0	0	2	44	1	3	0	0	0	7	9	8	0	0	0	0	4	0	12	6	4	3	7	4	1	0	4	6	0	9	4	0.981774807	6	1.03063003	4
198	159	40	0.5	0.090909091	4	3.522727273	4	0.25	0	7	10	31	0.454545455	4	95.165	2.47	5.7115	2	3.1291	20	55.21050607	2.285714286	0.775	4.901530373	400	58.72777778	0.575	0.632455532	0.333333333	4.25	0.15	3	1	6	0	0	5	7	0	0	0	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	3	1	0	0	1	2	0	2	0.966284037	6	1.014835174	1
