numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	score
503	411	92	0.553398058	0.13592233	3	3.932038835	5	0	0	18	18.4	61	0.495145631	12.1426087	72.29378261	7.746869565	8.15337913	8	11.60247206	33.6173913	51.98679885	0.847826087	0.663043478	6.359689629	558.8585018	67.19197055	0.467391304	1.980886934	0.527777778	5.285714286	0.27173913	3	0	4	0	0	11	6	0	0	0	0	14	3	1	0	0	0	12	4	4	1	0	0	0	4	0	4	3	3	3	2	10	0	0	3	7	0	1	3	0.088977555	4.8	0.077651569	2
97	79	19	0.45	0.05	6	3.95	1	0	0	19	19	17	0.5	9.705263158	80.68684211	6.725263158	7.072057895	8	3.1291	24.26315789	79.41026842	1.125	0.894736842	3.900067476	429.6875	76.05263158	0.736842105	0.688247202	0.25	6	0.315789474	0	0	3	0	0	2	0	0	0	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	3	0	0	1	1	0	0	0	0.029396673	2.1	-0.021850061	0
416	333	84	0.494623656	0.064516129	4	3.537634409	5	0	0	15	16.8	61	0.483870968	7.672380952	95.11157143	4.166761905	7.101446667	5	3.1291	23.94285714	63.55103944	1	0.726190476	6.655645652	326.9916766	89.55822981	0.5	1.309307341	0.555555556	4.666666667	0.285714286	1	0	9	0	0	11	3	0	0	0	1	15	2	0	0	0	0	8	1	2	0	0	2	0	4	0	4	3	2	2	8	5	0	0	1	4	0	0	1	0.058719842	4.5	0.021599993	2
313	252	62	0.378787879	0.03030303	4	3.787878788	3	0	0	21	20.66666667	42	0.5	9.556989247	84.88413978	6.553870968	5.934953763	8	6.4273556	23.89247312	45.76754878	1.25	0.677419355	5.334005334	737.5	46.94516129	0.451612903	0.635000635	0.388888889	6.333333333	0.225806452	2	0	9	0	0	9	0	0	0	0	3	13	1	0	0	0	0	3	0	3	0	0	0	0	2	0	7	2	0	0	4	1	0	0	3	1	0	0	1	0.07552998	3.6	0.006122312	1
375	302	74	0.512820513	0.064102564	3	3.807692308	3	0	0	25	24.66666667	54	0.487179487	12.02882883	81.19292793	8.062432432	7.207128829	10	8.841846275	31.42342342	60.92101591	0.787878788	0.72972973	6.277372492	369.8224852	76.84054054	0.554054054	1.278724026	0.444444444	6.5	0.243243243	2	0	6	0	0	8	6	0	0	0	0	13	0	0	0	0	0	7	5	3	0	0	2	0	3	0	5	5	2	0	4	2	0	0	1	1	0	0	2	0.096750378	4.8	0.066447392	2
339	279	60	0.461538462	0.215384615	3	4.261538462	4	0	0	16	15	44	0.430769231	11.33333333	68.94	7.37	10.17016667	8	11.20814326	38.33333333	56.07156244	1.25	0.733333333	5.680375574	476.1904762	65.54166667	0.533333333	2.323790008	0.5	6	0.216666667	2	0	5	0	0	4	5	0	1	0	1	14	0	0	0	0	0	2	4	1	0	0	1	0	6	0	6	1	1	0	1	4	1	0	0	3	0	1	2	0.098665394	4.8	0.08477954	2
500	407	94	0.446601942	0.116504854	4	3.893203883	5	0	0	19	18.8	62	0.466019417	10.07319149	75.253	7.433489362	6.584724681	8	8.238735603	31.56595745	51.83840133	1.033333333	0.659574468	6.394811727	561.1111111	65.81316489	0.446808511	1.134563371	0.472222222	5.8	0.20212766	3	1	21	0	0	7	6	1	0	0	3	19	0	0	0	0	0	4	0	7	0	0	1	0	1	0	5	2	4	0	4	4	0	0	0	2	0	0	1	0.093560411	4.8	0.045980231	2
653	521	131	0.514084507	0.042253521	4	3.61971831	7	0	0.142857143	17	18.71428571	78	0.514084507	8.707088332	79.99114504	6.75131952	5.649537732	7	8.418075326	23.29443839	48.23661489	1.039215686	0.595419847	6.814891642	576.5235457	62.21575688	0.389312977	0.786333651	0.527777778	5.75	0.221374046	6	0	13	0	0	15	8	1	0	0	2	23	1	0	0	0	0	7	5	9	1	0	0	0	9	0	12	1	5	0	6	5	0	0	2	1	0	1	1	0.095889116	4.8	0.057949066	2
604	492	115	0.519685039	0.086614173	3	3.779527559	8	0	0	12	14.375	57	0.503937008	8.880434783	73.06872283	6.638858696	6.409065217	5	9.188382445	23.94021739	34.39514664	1.892857143	0.495652174	5.315277407	1580.932785	30.93125937	0.260869565	1.025755289	0.555555556	5.222222222	0.130434783	3	1	19	2	0	16	10	0	2	0	2	27	0	0	0	0	1	9	0	4	0	0	0	0	4	0	4	1	4	2	3	1	1	0	0	1	0	0	0	0.1220391	4.5	0.005861811	0
518	430	91	0.509615385	0.125	3	4.057692308	5	0	0	16	18.2	67	0.442307692	11.6756044	71.22353846	7.846461538	8.356582637	9	10.35521597	32.48571429	68.69075327	1.703703704	0.736263736	7.023508406	502.0811655	106.8809524	0.527472527	1.886912706	0.527777778	5	0.175824176	1	0	12	0	0	10	6	0	0	0	2	24	2	2	0	0	0	3	6	2	0	0	0	0	4	0	6	0	2	2	1	5	1	0	2	3	0	2	2	0.134904978	4.8	0.080520954	2
215	176	40	0.452380952	0.119047619	3	4.119047619	1	0	1	40	40	35	0.5	19	58.37	15.055	8.38375	19	8.841846275	52.5	103.7408685	2	0.875	5.533985905	173.0103806	128.625	0.725	1.106797181	0.361111111	6.5	0.125	3	0	4	0	0	6	3	0	0	0	1	12	0	0	0	0	0	1	3	0	1	0	0	0	1	0	3	0	1	0	0	1	0	0	0	1	0	2	1	0.037759928	1.8	-0.006602067	0
706	585	123	0.414285714	0.128571429	4	4.085714286	10	0	0	9	12.3	77	0.435714286	9.472845528	78.11147561	5.42000813	7.712677561	6	8.548686977	26.93414634	51.80984077	1.096153846	0.62601626	6.942856187	491.6494652	73.35277483	0.406504065	1.803339269	0.638888889	6	0.260162602	2	0	8	0	0	14	8	1	0	0	3	31	2	1	0	0	0	10	3	4	1	1	0	0	3	0	9	1	3	3	11	5	0	0	2	3	0	2	1	0.142061104	4.5	0.02066807	1
860	703	159	0.477272727	0.136363636	4	3.909090909	9	0	0.111111111	11	17.66666667	82	0.477272727	11.0918239	73.97503145	7.330188679	7.392703774	8	10.25414643	32.76100629	41.28413202	1.137931034	0.51572327	6.503023003	876.5625	48.33063792	0.34591195	1.586103171	0.5	5.777777778	0.220125786	5	0	23	0	0	17	7	0	0	0	1	37	0	0	0	0	0	10	4	9	0	0	1	0	5	0	10	3	5	2	5	10	0	0	4	2	0	0	2	0.103137356	4.8	0.081180833	3
561	462	100	0.422018349	0.119266055	4	4.155963303	5	0	0	24	20	66	0.403669725	11.6	74.017	7.904	8.576	10	9.3871	33	53.30867696	1.387096774	0.66	6.6	502.9296875	69.82411765	0.49	1.7	0.5	6.6	0.18	5	0	10	1	0	6	7	0	0	0	0	28	1	0	0	0	0	4	2	7	0	0	0	0	7	0	5	7	1	0	2	3	3	0	1	1	1	0	1	0.145805765	4.8	0.047714231	1
558	454	106	0.469026549	0.10619469	3	3.955752212	4	0.25	0.5	37	26.5	71	0.530973451	13.61886792	71.39410377	9.884622642	7.036371698	12	10.1257567	37.82075472	56.56584528	0.866666667	0.669811321	6.896129623	484.4290657	76.76994609	0.481132075	1.262671621	0.583333333	5	0.216981132	2	0	11	0	0	9	5	1	0	0	2	21	1	0	0	0	0	11	5	6	0	0	3	0	3	0	4	3	3	2	7	4	1	0	3	5	0	2	2	0.132514019	4.8	0.067860793	2
479	392	88	0.473684211	0.126315789	3	4.094736842	5	0	0	16	17.6	57	0.473684211	10.67636364	75.53009091	7.096727273	7.739232727	8	7.554174237	31.23636364	48.36395749	1.3	0.647727273	6.076220416	532.231405	56.57166422	0.409090909	1.385804656	0.444444444	5.8	0.193181818	0	0	12	0	0	13	4	0	0	0	2	21	0	0	0	0	0	6	3	4	0	0	0	0	2	0	5	2	3	0	2	5	2	0	2	2	0	0	2	0.101647755	4.8	0.051557643	1
886	713	172	0.47027027	0.102702703	4	3.789189189	6	0	0.333333333	28	28.66666667	82	0.524324324	13.79224806	71.49647287	10.40860465	7.996041085	12	9.725611199	39.71317829	38.2849691	0.74025974	0.476744186	6.252441384	956.25	40.17894057	0.244186047	1.601234988	0.638888889	7.285714286	0.25	6	1	18	0	0	15	6	1	0	0	7	25	1	0	0	0	0	20	2	10	0	0	3	0	7	0	18	5	7	2	6	5	2	0	3	4	0	4	2	0.146033696	4.8	0.070672166	0
81	65	17	0.555555556	0	3	3.555555556	1	0	0	17	17	17	0.444444444	6.8	90.05058824	4.922352941	8.194994118	5	3.1291	17	0	1.4	1	4.123105626	117.1875	0	0.882352941	0.9701425	0.333333333	6	0.176470588	0	1	3	0	0	1	1	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0.074628101	2.1	-0.007889422	0
368	297	72	0.460526316	0.065789474	4	3.815789474	4	0	0	15	18	50	0.539473684	8.866666667	87.515	5.524444444	5.845133333	7	5.985473137	24.94444444	52.26746027	1.192307692	0.694444444	5.89255651	537.2761349	59.97474747	0.527777778	0.707106781	0.472222222	5.25	0.194444444	2	0	8	0	0	10	4	0	0	0	1	14	2	0	0	1	0	8	0	4	0	0	0	0	3	0	4	1	2	0	2	5	0	0	1	2	0	0	0	0.168981122	2.7	-0.020305344	1
221	182	40	0.489361702	0.085106383	3	3.85106383	4	0.25	0	10	10	35	0.446808511	7	86.705	3.65	6.89575	5	7.16862163	20	103.7408685	1.3125	0.875	5.533985905	343.3922997	143.9375	0.6	0.948683298	0.444444444	4.4	0.2	2	0	4	0	0	3	1	0	0	0	0	13	0	2	0	0	0	5	2	1	0	0	0	0	1	0	2	1	1	1	1	2	0	0	0	3	0	2	1	0.126814964	4.8	0.059420011	0
416	330	87	0.568181818	0.068181818	3	3.681818182	1	0	1	87	87	48	0.590909091	35.71954023	18.37137931	32.31011494	9.948136782	40	3.1291	93.89655172	35.72284033	0.864864865	0.551724138	5.146140167	1113.626075	29.87798408	0.333333333	0.643267521	0.472222222	17	0.218390805	4	0	11	0	0	11	2	0	0	0	3	15	0	0	0	0	0	11	4	3	0	0	0	0	2	0	8	3	2	2	2	2	0	0	2	1	0	0	1	0.058848536	3.6	0.003395217	1
268	216	53	0.456140351	0.070175439	4	3.701754386	2	0	0.5	46	26.5	41	0.543859649	12.86415094	80.97146226	8.548773585	6.142598113	11	8.841846275	34.04716981	63.36682949	0.761904762	0.773584906	5.631783122	355.0295858	75.32783019	0.547169811	0.549442256	0.555555556	7	0.226415094	3	0	7	0	0	3	4	1	0	0	1	9	0	0	0	0	0	4	1	2	0	0	1	0	2	0	3	3	1	1	2	2	0	0	1	0	0	0	1	0.128454522	4.8	0.036869812	1
610	502	109	0.427350427	0.162393162	4	4.222222222	5	0	0	23	21.8	70	0.47008547	13.4906422	68.28598165	9.15053211	7.759890092	11	9.888512548	39.23119266	52.00808509	1.022727273	0.642201835	6.704783997	458.8995322	67.43119266	0.385321101	1.628304685	0.5	6.8	0.19266055	3	0	15	1	0	10	4	0	0	0	3	26	0	0	0	0	0	6	4	13	0	0	0	0	4	0	7	3	3	2	1	5	0	0	1	3	0	2	2	0.050244084	4.8	0.040132635	2
606	490	117	0.487804878	0.113821138	3	3.910569106	5	0	0	25	23.4	74	0.471544715	12.77880342	70.284	9.269333333	8.036114359	10	9.888512548	35.36581197	51.84881839	1.638888889	0.632478632	6.84130242	457.1759259	66.9397734	0.435897436	1.941450687	0.527777778	7	0.179487179	3	0	16	0	0	17	6	0	0	0	2	31	0	0	0	1	0	5	4	6	0	0	1	0	3	0	7	4	4	4	1	1	0	0	1	4	0	1	2	0.151577632	4.8	0.0595322	3
958	772	185	0.514851485	0.099009901	3	3.732673267	9	0	0.111111111	10	20.55555556	88	0.5	9.951951952	83.53651652	6.714234234	6.619136637	8	7.38712967	31.36636637	39.2298525	0.893333333	0.475675676	6.469888674	1259.920635	43.58562274	0.275675676	1.470429244	0.583333333	5.9	0.194594595	7	0	20	0	0	13	9	1	0	0	4	40	0	3	0	0	0	24	3	11	0	0	2	0	6	0	11	4	3	2	7	9	0	0	8	4	0	4	2	0.225389334	4.8	0.074494739	2
407	326	84	0.608695652	0.086956522	3	3.489130435	4	0	0	28	21	54	0.510869565	9.352380952	78.76285714	7.49047619	6.933814286	7	5.985473137	30.52380952	46.61373027	0.545454545	0.642857143	5.891883036	634.3713956	53.22857143	0.392857143	1.200198396	0.416666667	6	0.238095238	4	0	7	0	0	4	4	0	0	0	0	13	0	0	0	0	0	14	1	9	0	0	0	0	6	0	8	4	1	0	6	1	0	0	2	2	0	1	3	0.053709681	4.5	0.031731826	1
263	212	52	0.407407407	0.055555556	4	3.925925926	2	0	0.5	8	26	36	0.574074074	11.93846154	76.32192308	9.073076923	6.140715385	11	8.841846275	31.76923077	44.40287904	1.058823529	0.692307692	4.992301766	612.244898	42.05769231	0.461538462	0.554700196	0.416666667	6	0.192307692	1	0	9	0	0	6	2	0	0	0	4	11	1	0	0	0	0	4	0	1	0	0	1	0	0	0	4	1	0	0	3	2	0	0	0	0	0	0	1	0.070894673	2.1	-0.029194293	1
499	408	92	0.45	0.11	3	3.99	4	0	0.25	58	23	59	0.48	12.24347826	71.30304348	9.027826087	7.008495652	11	10.1257567	34.95652174	48.25039151	1.346153846	0.641304348	6.151175215	747.9224377	57.328722	0.456521739	0.938314863	0.444444444	5	0.152173913	4	0	16	0	0	7	8	0	0	0	2	24	0	0	0	0	0	5	3	4	0	0	0	0	2	0	3	6	2	0	0	3	1	0	2	0	0	0	3	0.128036586	4.8	0.033587985	2
106	87	20	0.428571429	0.142857143	4	4.142857143	1	0	0	20	20	19	0.476190476	12	72.325	8.14	6.2075	9	8.841846275	35	176.4563002	1.142857143	0.95	4.248529157	246.9135802	189.525	0.85	0.447213595	0.333333333	6	0.25	1	0	4	0	0	2	1	0	0	0	0	4	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	2	0	0	0	1	0	0	1	0.028394489	2.1	-0.027343104	0
189	155	36	0.55	0.125	3	3.825	3	0	0	14	12	24	0.525	7.022222222	81.855	4.823333333	6.424755556	5	6.4273556	25.88888889	33.43105765	1.307692308	0.666666667	4	1280.991736	26.66666667	0.388888889	0.833333333	0.305555556	5.333333333	0.194444444	0	0	6	0	0	5	0	0	0	0	0	8	0	0	0	0	0	3	2	1	0	0	0	0	4	0	3	1	0	0	2	1	0	0	0	0	0	0	1	0.053209553	3.6	0.020699097	1
432	351	81	0.494252874	0.114942529	3	3.988505747	3	0	0.333333333	33	27	59	0.563218391	13.76296296	64.54111111	10.96469136	7.120020988	12	11.20814326	39.34567901	63.10725715	1.5	0.728395062	6.555555556	398.5969388	84.97390572	0.518518519	1.222222222	0.472222222	9	0.160493827	4	0	11	0	0	11	3	0	0	0	3	19	1	0	0	0	0	6	2	3	0	0	0	0	4	0	4	3	1	0	2	3	0	0	2	3	0	0	2	0.137239032	4.8	0.048651421	1
723	582	140	0.472972973	0.114864865	3	3.851351351	6	0	0.166666667	26	23.33333333	64	0.540540541	11.61904762	81.63166667	7.67	6.260047619	10	7.793537801	35.47619048	33.6074021	1	0.457142857	5.40898723	1420.395421	28.48721805	0.228571429	0.92966968	0.527777778	6.833333333	0.2	9	0	17	0	0	15	4	0	0	0	3	32	1	0	0	0	0	15	3	7	0	0	0	0	1	0	8	1	3	1	8	7	1	0	4	1	1	1	1	0.150448003	4.8	0.07348231	2
165	135	31	0.258064516	0.129032258	4	4.290322581	1	0	1	31	31	27	0.548387097	13.69032258	68.93774194	11.34516129	7.720874194	15	11.20814326	43.90322581	87.06393513	0.818181818	0.870967742	4.849343155	192.0438957	91.125	0.774193548	0.89802651	0.388888889	8	0.193548387	2	0	5	0	0	1	2	0	0	0	1	6	0	0	0	0	0	1	0	4	0	0	0	0	1	0	3	1	1	0	1	0	0	0	2	2	1	0	0	0.076789099	4.5	0.025238365	1
1438	1170	269	0.489726027	0.113013699	3	3.934931507	13	0	0.153846154	17	20.69230769	140	0.469178082	10.80480412	73.24197312	8.184089219	7.304288276	9	10.03547348	32.95996568	50.67466819	1.452380952	0.520446097	8.535950652	684.1067718	82.46448229	0.334572491	2.255929815	0.611111111	6.307692308	0.152416357	6	0	35	0	0	32	23	1	1	0	1	68	1	3	0	0	0	16	8	18	1	0	0	0	11	0	11	13	4	3	6	4	0	0	5	8	1	0	1	0.126578663	4.8	0.110262955	3
999	807	193	0.476415094	0.08490566	4	3.712264151	9	0.111111111	0.222222222	27	21.44444444	105	0.448113208	10.44306275	78.55179044	7.630328152	7.072735118	9	7.793537801	30.77086931	48.08121772	1.107692308	0.544041451	7.558065383	539.2156863	68.80887894	0.316062176	1.295668351	0.666666667	6.222222222	0.18134715	4	1	25	1	1	21	17	1	0	0	3	41	2	0	0	2	0	15	3	12	0	0	0	0	2	0	5	16	3	3	6	2	2	0	5	4	0	4	0	0.118548028	4.8	0.032252742	3
907	743	167	0.462765957	0.117021277	4	3.893617021	10	0	0.1	41	16.7	99	0.468085106	9.554251497	79.44857186	6.326592814	7.868652335	7	8.548686977	29.87365269	52.61345176	0.884057971	0.592814371	7.660850002	536.2880886	81.12839028	0.377245509	2.011940405	0.5	4.666666667	0.221556886	5	0	19	1	0	14	11	0	0	0	6	33	0	0	0	0	0	14	3	15	0	0	0	0	6	0	18	3	6	2	2	6	0	0	3	7	1	1	1	0.111263807	4.8	0.073625051	2
404	326	79	0.475609756	0.12195122	4	3.914634146	3	0	0.333333333	22	26.33333333	44	0.597560976	13.0649789	73.01805907	9.616708861	6.14187384	11	7.793537801	38.99156118	34.76059126	1.129032258	0.556962025	4.950386764	984.3158464	28.7074141	0.341772152	0.56254395	0.416666667	6	0.189873418	0	0	9	0	0	15	3	0	0	0	2	16	0	0	0	0	0	12	3	1	0	0	0	0	2	0	6	1	2	0	1	5	0	0	1	0	0	0	0	0.08833806	2.1	-0.015928695	1
1209	982	234	0.550387597	0.124031008	3	3.728682171	10	0	0.1	25	23.4	108	0.507751938	12.26598291	74.62246154	8.664205128	7.496285299	10	10.1257567	37.07521368	41.15800311	1.125	0.461538462	7.060180865	1207.470414	51.03296703	0.277777778	1.830417261	0.694444444	6.9	0.205128205	6	0	28	0	0	23	13	1	1	0	5	46	1	2	0	0	0	19	6	13	1	0	1	0	17	0	18	9	3	7	2	9	1	0	4	6	0	2	3	0.184111336	4.8	0.08350618	3
386	314	73	0.486842105	0.131578947	3	4.078947368	3	0	0	21	24.33333333	43	0.513157895	13.56894977	67.40515982	9.902739726	8.304255251	11	10.50422373	38.03196347	36.88441082	1.260869565	0.589041096	5.032769329	890.0226757	32.08310502	0.356164384	1.404493766	0.416666667	6	0.232876712	2	0	14	0	0	4	4	1	0	0	0	19	0	0	0	0	0	0	2	4	0	0	0	0	4	0	3	2	2	0	4	6	0	0	2	1	0	0	1	0.118428188	4.8	0.020664011	1
309	249	61	0.428571429	0.095238095	4	3.920634921	2	0	0.5	45	30.5	47	0.603174603	13.51147541	70.47422131	11.00663934	6.961267213	13	7.16862163	40.33606557	66.85056595	0.806451613	0.770491803	6.017733357	250.4725898	81.4795082	0.557377049	0.89625816	0.5	10	0.245901639	1	0	6	0	0	10	1	0	0	0	1	6	2	0	0	0	0	9	0	3	1	1	0	0	3	0	2	2	4	0	2	5	0	0	0	1	0	0	0	0.015166511	3.9	0.000698053	1
305	249	57	0.53125	0.09375	3	3.84375	6	0	0	6	9.5	42	0.5	6.607017544	90.32934211	3.020263158	6.046822807	4	7.16862163	20.02631579	55.52432207	1.235294118	0.736842105	5.5630359	668.75	66.02105263	0.578947368	0.92717265	0.388888889	4	0.140350877	1	1	11	0	0	5	2	0	0	0	2	16	0	0	0	0	0	4	4	1	0	0	0	0	0	0	2	0	0	0	4	2	0	0	2	0	0	1	1	0.14190319	4.8	0.090532511	1
228	189	40	0.404761905	0.166666667	3	4.476190476	2	0	0	23	20	33	0.523809524	12	61.75	9.615	7.7865	11	11.20814326	37.5	72.56592288	1.333333333	0.825	5.217758139	292.96875	81.675	0.65	1.264911064	0.388888889	7.5	0.175	0	0	5	0	0	7	1	0	0	0	0	11	0	0	0	0	0	4	1	2	1	0	0	0	1	0	1	2	1	0	1	2	0	0	0	1	0	0	0	0.038460524	1.8	-0.025808549	0
212	175	38	0.43902439	0.195121951	3	4.219512195	2	0	0	16	19	30	0.463414634	10.75789474	76.23421053	7.346315789	8.734163158	10	8.841846275	40.05263158	57.77543321	1.066666667	0.789473684	4.866642634	586.7346939	60.69078947	0.605263158	1.45999279	0.361111111	5.666666667	0.263157895	1	0	6	0	0	5	1	0	0	0	0	8	0	0	0	0	0	4	0	1	0	0	0	0	0	1	1	5	3	0	1	0	0	0	2	2	0	0	1	0.192880688	4.8	0.037777252	0
264	219	46	0.408163265	0.204081633	3	4.408163265	3	0	0	17	15.33333333	35	0.510204082	12.22028986	66.2107971	7.833478261	8.859424638	9	10.50422373	37.07246377	55.52881306	1.846153846	0.760869565	5.160468465	588.2352941	59.31324111	0.608695652	1.474419562	0.361111111	5	0.152173913	1	0	9	0	0	6	0	0	0	0	1	15	0	0	0	0	0	2	1	3	0	0	0	0	0	0	1	1	3	0	0	2	0	0	1	1	0	0	0	0.239653108	4.8	0.071508966	1
204	164	41	0.558139535	0.139534884	3	3.76744186	2	0	0	20	20.5	30	0.558139535	12.10243902	70.47628049	8.522073171	6.578909756	8	10.1257567	35.13414634	45.97947414	1.1875	0.731707317	4.685212857	570.7491082	42.90465632	0.487804878	0.624695048	0.333333333	6	0.243902439	0	0	7	0	0	6	2	0	0	0	0	8	0	0	0	0	0	3	0	2	0	0	0	0	2	0	2	0	3	0	2	3	0	0	0	1	0	0	1	0.072711295	4.8	0.013652854	1
577	452	108	0.556521739	0.113043478	3	3.869565217	4	0	0.5	28	27	68	0.539130435	13.39259259	68.98	10.34555556	7.022551852	12	8.076483399	39.03703704	49.69133276	0.977777778	0.62962963	6.543303051	642.7915519	61.5462963	0.472222222	1.347150628	0.555555556	8.25	0.222222222	2	0	11	0	0	17	5	2	0	0	1	20	0	0	0	0	0	12	4	4	0	0	0	0	1	0	3	4	5	1	3	8	1	0	3	2	0	18	1	0.079893797	4.5	0.040143466	2
721	592	140	0.55625	0.10625	3	3.6375	8	0.125	0.125	7	17.5	94	0.41875	9.857142857	79.0925	6.575	9.128714286	7	8.841846275	29.64285714	63.74170922	1.22	0.671428571	7.944449994	374.4834711	109.7639752	0.45	2.61997819	0.527777778	4.3	0.192857143	5	0	15	0	0	9	9	0	0	0	1	43	0	2	0	0	0	7	6	9	0	0	0	1	4	0	8	10	3	0	3	3	0	0	4	9	0	10	2	0.133615498	4.8	0.053425095	2
386	312	75	0.3875	0.0625	4	3.8625	4	0	0	21	18.75	45	0.475	8.566666667	81.77175	6.511833333	6.250766667	8	7.16862163	25.41666667	38.60984391	1.148148148	0.6	5.196152423	1027.582477	36	0.373333333	0.692820323	0.472222222	4.5	0.24	1	0	12	0	0	5	3	0	0	0	1	18	1	0	0	0	0	5	0	3	0	0	0	0	5	0	7	4	2	0	3	2	0	0	2	2	0	0	1	0.086984106	3.6	0.017507653	1
340	277	64	0.447761194	0.104477612	3	4.089552239	2	0	1	31	32	42	0.537313433	14.05	64.639375	12.193125	7.19745	15	8.841846275	42.9375	43.10905899	1.105263158	0.65625	5.25	937.5	41.97017045	0.46875	0.875	0.444444444	6	0.171875	6	0	11	0	0	4	4	0	0	0	3	15	0	0	0	1	0	4	1	3	0	0	0	0	0	0	4	2	2	0	1	2	0	0	1	2	0	0	1	0.112057781	3.9	0.021510362	1
322	258	65	0.492753623	0.057971014	4	3.68115942	4	0	0	10	16.25	44	0.463768116	7.730769231	88.82125	4.9075	6.385884615	5	5.985473137	22.40384615	46.71427409	1.166666667	0.676923077	5.457528322	540.8328826	48.93186813	0.476923077	0.868243142	0.444444444	6.5	0.276923077	1	1	9	0	0	8	2	0	0	0	0	13	0	0	0	0	0	2	2	2	0	0	2	0	5	0	6	1	2	0	3	6	0	0	0	1	0	0	2	0.118690704	3.9	0.019011294	1
424	348	77	0.43373494	0.168674699	3	4.180722892	5	0	0	13	15.4	50	0.518072289	9.796363636	74.74166234	6.660155844	8.296573766	8	10.35521597	33.58181818	45.83703413	1.071428571	0.649350649	5.698028823	577.2569444	49.9037999	0.38961039	1.823369223	0.444444444	6.4	0.194805195	3	0	10	0	0	12	5	0	0	0	0	14	0	0	0	0	0	8	1	3	0	0	0	0	3	0	1	10	0	1	2	1	0	0	2	2	0	0	1	0.054632088	1.8	-0.016636758	1
269	222	48	0.36	0.18	4	4.38	2	0	0.5	35	24	37	0.52	12.93333333	60.8625	10.7325	7.129608333	12	11.20814326	42.75	59.49113845	1.666666667	0.770833333	5.34048999	416.3265306	64.82007576	0.520833333	1.010362971	0.388888889	7.5	0.208333333	2	0	8	0	0	6	3	0	0	0	2	11	0	0	0	0	0	0	2	0	0	0	1	0	2	0	4	0	1	0	2	3	0	0	1	1	0	0	2	0.152259393	3.6	0.007747173	1
436	350	86	0.511111111	0.122222222	3	3.8	2	0	1	33	43	54	0.511111111	18.13023256	59.89930233	15.58697674	8.89057907	19	8.841846275	55.79069767	44.82625633	1.096774194	0.627906977	5.822969753	649.7500961	47.68168605	0.38372093	1.509658825	0.444444444	5	0.209302326	4	0	11	0	0	10	6	0	0	0	3	18	0	0	0	0	0	10	1	2	0	0	0	0	4	0	9	3	1	1	3	1	0	0	0	2	0	0	1	0.183965671	4.8	0.069264151	2
296	240	59	0.53125	0.109375	3	3.734375	3	0	0	22	19.66666667	44	0.515625	10.57853107	76.46316384	7.48	7.555864972	8	8.841846275	31.53107345	58.69297486	1.277777778	0.745762712	5.728312083	493.1972789	70.00225989	0.559322034	1.30188911	0.388888889	5.75	0.169491525	0	0	9	0	0	8	7	0	0	0	1	10	1	0	0	0	0	6	0	2	0	0	0	0	3	0	5	0	1	0	2	2	0	0	2	4	0	0	0	0.037786894	2.1	-0.018936172	0
185	149	37	0.459459459	0.081081081	3	3.972972973	1	0	1	37	37	29	0.459459459	16.96216216	64.10162162	13.51027027	8.032240541	16	8.841846275	45.10810811	55.30611906	1.727272727	0.783783784	4.767570632	499.4054697	52.5625	0.702702703	0.986393924	0.416666667	8.5	0.189189189	0	0	6	0	0	2	3	0	0	0	0	11	0	0	0	0	0	1	1	1	1	0	0	0	4	0	2	1	1	1	1	1	0	0	0	3	0	0	0	0.03144073	4.8	0.011420547	0
