numberOfCharacters	numberOfCharactersNoSpaces	numberOfWords	numberOfShortWords	numberOfLongWords	mostFrequentWordLength	averageWordLength	numberOfSentences	numberOfShortSentences	numberOfLongSentences	mostFrequentSentenceLength	averageSentenceLength	numberOfDifferentWords	numberOfStopwords	gunningFogIndex	fleschReadingEase	fleschKincaidGradeLevel	daleChallReadabilityFormula	automatedReadabilityIndex	simpleMeasureOfGobbledygook	lix	wordVariationIndex	nominalRatio	typeTokenRatio	guiraudsIndex	yulesK	theDEstimate	hapaxLegomena	advancedGuiraudIndex	numberOfDifferentPosTags	sentenceStructureTreeHeight	correctVerbForm	pos_CC	pos_CD	pos_DT	pos_EX	pos_FW	pos_IN	pos_JJ	pos_JJR	pos_JJS	pos_LS	pos_MD	pos_NN	pos_NNS	pos_NNP	pos_NNPS	pos_PDT	pos_POS	pos_PRP	pos_PRP$	pos_RB	pos_RBR	pos_RBS	pos_RP	pos_SYM	pos_TO	pos_UH	pos_VB	pos_VBD	pos_VBG	pos_VBN	pos_VBP	pos_VBZ	pos_WDT	pos_WP	pos_WRB	numberOfSpellcheckingErrors	numberOfCapitalizationErrors	numberOfPunctuationErrors	scoreCosineSimilarityMax	cosineTopEssaySimilarityAverage	cosinePattern	cosineSumOfCorrelationValues	avgDistanceNeighbouringPointsEuc	minDistanceNeighbouringPointsEuc	maxDistanceNeighbouringPointsEuc	indexDistanceNeighbouringPointsEuc	avgDistanceNeighbouringPointsCos	minDistanceNeighbouringPointsCos	maxDistanceNeighbouringPointsCos	indexDistanceNeighbouringPointsCos	avgDistanceAnyPointsEuc	maxDistanceAnyPointsEuc	avgDistanceAnyPointsCos	maxDistanceAnyPointsCos	clarkEvansNearestNeighbour	avgDistanceNearestNeighbour	cumulativeFrequencyDistribution	avgDistanceCentroidEuc	minDistanceCentroidEuc	maxDistanceCentroidEuc	indexDistanceCentroidEuc	avgDistanceCentroidCos	minDistanceCentroidCos	maxDistanceCentroidCos	indexDistanceCentroidCos	standardDistance	relativeDistance	determinantDistanceMatrix	moransI	gearysC	getissG	score
821.0	683.0	144.0	0.4431137724550898	0.15568862275449102	4.0	3.9940119760479043	8.0	0.0	0.375	10.0	18.0	95.0	0.3592814371257485	11.088888888888889	64.60250000000002	8.720277777777778	8.4768	9.0	11.93303328291395	36.05555555555556	61.833403053523575	1.1454545454545455	0.6597222222222222	7.916666666666667	303.7037037037037	106.80094954648524	0.4166666666666667	2.0	0.5833333333333334	4.384615384615385	0.2152777777777778	3.0	1.0	13.0	0.0	0.0	14.0	17.0	1.0	0.0	0.0	1.0	35.0	4.0	2.0	0.0	0.0	0.0	8.0	6.0	10.0	0.0	0.0	1.0	0.0	3.0	0.0	5.0	11.0	3.0	2.0	4.0	6.0	0.0	0.0	0.0	6.0	0.0	5.0	2.0	0.17322558371611912	6.0	0.3173203652720719	1.144151917571101	0.9624355496906848	1.2376562563391653	0.7776275074449593	0.6599467709358804	0.4631410936542054	0.7658965044277389	0.6047045403350604	1.277085053668073	1.4142135623730951	0.822315108651421	1.0	6.06580882748875	1.072293638824629	0.5	0.8474444028216696	0.7804101941143865	0.8881866864785812	0.8786555867083539	0.4704017749935273	0.3660909561732898	0.5358758142682629	0.683163797330891	0.8482486192561668	0.955034152357363	-39.969607401007	0.07492434819858217	0.7987793858717559	0.5022446691980882	3.0
1055.0	879.0	192.0	0.5307017543859649	0.14473684210526316	1.0	3.7850877192982457	9.0	0.0	0.2222222222222222	16.0	21.333333333333332	113.0	0.38596491228070173	13.741666666666667	66.21291666666669	9.32375	8.888852083333333	10.0	11.429527900616531	38.52083333333333	54.72940122928263	1.2686567164179106	0.5885416666666666	8.155072552303464	460.3022097999825	95.96954113924049	0.3854166666666667	2.381569860407206	0.6666666666666666	4.266666666666667	0.19270833333333334	11.0	6.0	14.0	0.0	1.0	20.0	18.0	0.0	0.0	0.0	2.0	47.0	3.0	3.0	0.0	0.0	1.0	14.0	7.0	8.0	1.0	0.0	1.0	0.0	3.0	0.0	7.0	11.0	3.0	6.0	6.0	4.0	1.0	0.0	0.0	10.0	0.0	14.0	4.0	0.16410508354552997	6.0	0.2929991487726531	1.143086947056321	0.9863542855748704	1.2879169460140325	0.7658524011408757	0.6583495966013921	0.48644738833595647	0.8293650299150563	0.5865299003332447	1.3144628621407444	1.4142135623730951	0.8700180576933699	1.0	6.801540353627185	1.0754179557504493	0.5	0.8843899964562457	0.838104160817967	0.9301304128664766	0.9010609149260016	0.5341848563260666	0.4476723538471199	0.622338208713229	0.7193393360384298	0.8848820553746318	0.9513526739197802	-101.82589538160866	0.13505914588176182	0.779405590261994	0.5969686474180176	4.0
848.0	695.0	156.0	0.4431818181818182	0.11363636363636363	4.0	3.8863636363636362	10.0	0.0	0.0	27.0	15.6	84.0	0.4772727272727273	8.547692307692307	72.7779230769231	6.9837435897435896	7.952888205128205	7.0	9.120678840339163	28.42051282051282	43.67083394768989	1.0	0.5384615384615384	6.72538245981366	640.625	55.28205128205127	0.2692307692307692	1.7614096918559585	0.6111111111111112	5.3	0.16025641025641027	2.0	0.0	16.0	0.0	0.0	24.0	11.0	1.0	1.0	0.0	3.0	29.0	1.0	3.0	0.0	0.0	0.0	14.0	8.0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	11.0	0.0	3.0	2.0	2.0	1.0	0.0	3.0	4.0	0.0	0.0	1.0	0.10088020158437291	6.0	0.2160553108973064	1.1255802341432215	1.0396162150086419	1.2277406884397335	0.846771818184043	0.6358561257985248	0.5404009372544474	0.7536735990252357	0.7170225120707099	1.2669104484534663	1.4142135623730951	0.8092359245114951	1.0	5.796857806398977	1.0955031529525072	0.42857142857142855	0.8322396637395192	0.7718898974072315	0.8855466700530948	0.8716535486051246	0.44649371497554274	0.3581326779235825	0.5283013790020665	0.6778946490733684	0.8328449990474963	0.9404868509048331	27.151426225568045	0.04138456649719994	0.8122180539140189	0.4807965304009473	3.0
631.0	521.0	113.0	0.4881889763779528	0.15748031496062992	3.0	4.039370078740157	6.0	0.0	0.16666666666666666	12.0	18.833333333333332	73.0	0.4330708661417323	11.073156342182891	69.42890117994101	8.254115044247786	9.181872271386432	9.0	10.504223727775692	36.53244837758112	53.477292068611526	3.1578947368421053	0.6460176991150443	6.86726233920026	810.8710180441078	74.86537610619469	0.415929203539823	2.5399463446357124	0.4444444444444444	4.875	0.13274336283185842	6.0	0.0	21.0	0.0	0.0	14.0	8.0	0.0	0.0	0.0	0.0	40.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	6.0	2.0	0.0	1.0	5.0	3.0	0.0	1.0	3.0	0.0	4.0	2.0	0.13756863620721352	6.0	0.22730104200955967	1.1430158662807743	1.0230163506611634	1.1847069819767408	0.8635184617163403	0.6550951621342748	0.523281226860042	0.7017653165722186	0.7456641337249547	1.2761921276905375	1.4142135623730951	0.82050359193328	1.0	5.464932947841626	1.1155247667279917	0.3333333333333333	0.8260690656233889	0.7726745269755433	0.8809026668617309	0.8771395025153494	0.43764156739472054	0.36053143299247903	0.5196502204694732	0.6937963629973258	0.8268935803824659	0.9386889284015048	-19.525420674687783	0.016812448793754528	0.8267178157195996	0.4239047189438413	2.0
668.0	551.0	122.0	0.5112781954887218	0.18796992481203006	2.0	4.037593984962406	9.0	0.2222222222222222	0.0	14.0	13.555555555555555	80.0	0.47368421052631576	10.995992714025501	70.33676684881605	6.816338797814208	8.062216211293261	6.0	9.150863307647796	34.04735883424408	57.05770110392985	1.4473684210526316	0.6557377049180327	7.242859683401482	378.6666666666667	83.06010928961747	0.4098360655737705	2.3539293971054818	0.5277777777777778	4.461538461538462	0.1557377049180328	6.0	0.0	10.0	0.0	0.0	15.0	14.0	0.0	0.0	0.0	1.0	33.0	1.0	0.0	0.0	0.0	0.0	7.0	6.0	6.0	0.0	0.0	1.0	0.0	2.0	0.0	2.0	4.0	3.0	1.0	3.0	6.0	0.0	0.0	3.0	5.0	0.0	4.0	3.0	0.06091576193107153	6.0	0.21323174091774588	1.1426751371035708	1.0716781301862153	1.1704820160565683	0.9155870107229584	0.6535220228616575	0.574247007359711	0.6850140749559244	0.8382995742046024	1.2718105457548248	1.4142135623730951	0.814649949657453	1.0	5.518477852862457	1.1264545746968937	0.3333333333333333	0.8237651550266517	0.8009986027523823	0.8456143679735627	0.9472386386620913	0.43332104154810674	0.4004309934171123	0.4652515559387538	0.8606763122138285	0.8239386858546439	0.9743669420248114	-18.9952478814317	0.03373589822777896	0.8150490783340678	0.5094430218147761	2.0
661.0	536.0	130.0	0.524822695035461	0.09929078014184398	3.0	3.730496453900709	5.0	0.0	0.4	9.0	26.0	82.0	0.5319148936170213	12.553846153846155	65.9096153846154	10.52538461538462	7.476792307692308	11.0	11.602472056035307	36.769230769230774	53.81225072174768	0.9122807017543859	0.6307692307692307	7.19187575831764	417.48849441157137	75.96826923076922	0.4	1.5787044347526527	0.5833333333333334	6.111111111111111	0.2153846153846154	1.0	0.0	10.0	0.0	0.0	13.0	7.0	1.0	0.0	0.0	1.0	27.0	3.0	0.0	0.0	0.0	1.0	14.0	6.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0	9.0	9.0	0.0	1.0	5.0	4.0	1.0	0.0	2.0	4.0	0.0	2.0	3.0	0.1889172775740519	6.0	0.271692748673165	1.1079321003101432	0.9455098811076279	1.2295812795164807	0.7689689952659651	0.6184822813016646	0.4469944676360802	0.7559350614686929	0.5913133156803476	1.2691435095096877	1.414213562373095	0.814503478630472	1.0	5.187948041045424	1.058985459386071	0.3333333333333333	0.8225415518129896	0.755639417504698	0.8892171859254739	0.849780491723457	0.43321335483157924	0.3381493916185203	0.5319756544030748	0.6356482459671106	0.8238646119713643	0.9265054983321172	-17.94517179775882	0.024668326323956352	0.7796564421751175	0.5534641455483091	2.0
556.0	454.0	105.0	0.5	0.11206896551724138	4.0	3.8189655172413794	5.0	0.0	0.2	9.0	21.0	65.0	0.5086206896551724	11.82857142857143	71.91428571428574	8.445714285714285	6.633052380952381	9.0	10.355215969177355	33.38095238095238	47.45275846728546	1.0714285714285714	0.6190476190476191	6.343350474165466	625.0	58.3452380952381	0.34285714285714286	0.9759000729485332	0.5	3.1666666666666665	0.14285714285714285	1.0	0.0	8.0	0.0	0.0	12.0	6.0	1.0	0.0	0.0	4.0	29.0	0.0	0.0	0.0	1.0	0.0	7.0	11.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	4.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	3.0	0.0	4.0	1.0	0.21703960554813656	6.0	0.3399496255714358	0.894393586841745	0.7561687272278017	0.9557813643032715	0.7911524073071042	0.4032310103405665	0.2858955720186569	0.4567590081747115	0.6259221315878265	1.1465547510837173	1.4142135623730951	0.6809316373893294	1.0	3.8762176447251497	0.8667486149189564	0.4	0.7335342011477796	0.6078526036932423	0.8349172753255332	0.7280393179746357	0.32527435939595684	0.19539896149503444	0.4381658352476572	0.4459475061185278	0.7380686349598277	0.8840021122716087	5.862001012863437	0.128624858979086	0.6497438948247379	0.7064565096017734	2.0
695.0	575.0	121.0	0.5488721804511278	0.21052631578947367	3.0	4.2406015037593985	9.0	0.0	0.0	17.0	13.444444444444445	69.0	0.43609022556390975	12.650505050505053	67.33764921946742	7.2070523415977945	8.479212213039485	7.0	11.20814326018867	36.58494031221304	43.30122997724479	1.358974358974359	0.5702479338842975	6.2727272727272725	695.5922865013773	50.318897012078835	0.33884297520661155	2.0	0.4722222222222222	5.555555555555555	0.1487603305785124	9.0	1.0	10.0	0.0	0.0	14.0	12.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	1.0	0.0	9.0	9.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	9.0	4.0	0.0	1.0	3.0	0.0	0.0	2.0	5.0	1.0	2.0	0.0	0.1665506558818932	6.0	0.30552262995198276	1.0587901782265954	0.9515147076960446	1.2168924610774203	0.7819217705183137	0.5656121609426125	0.4526901194809445	0.7404136309135303	0.6114016552104944	1.2241534088010222	1.3954394871562694	0.7603471461334375	0.9736256811574762	4.958646291129048	1.0121794356842044	0.5	0.7942814012772987	0.7163673951988941	0.8545795268041178	0.8382688476962498	0.39470884838605524	0.2952192254561028	0.4745741707165476	0.6220718354948789	0.7960041593973393	0.9314570902185856	-14.097958229976177	0.03711415661457492	0.7717993927313861	0.5232261484637174	3.0
1464.0	1214.0	256.0	0.4911660777385159	0.20141342756183744	2.0	4.226148409893993	8.0	0.0	0.5	23.0	32.0	156.0	0.4452296819787986	18.89375	45.141718750000024	14.912656250000001	8.9861609375	17.0	15.247664890283005	54.265625	64.81192288102629	1.5301204819277108	0.609375	9.75	316.44444444444446	134.5134375	0.4296875	2.9375	0.7222222222222222	6.3076923076923075	0.17578125	12.0	1.0	22.0	1.0	0.0	29.0	20.0	1.0	0.0	0.0	2.0	71.0	0.0	3.0	0.0	2.0	0.0	13.0	11.0	12.0	1.0	0.0	1.0	0.0	8.0	0.0	10.0	7.0	11.0	5.0	4.0	8.0	2.0	0.0	4.0	7.0	0.0	8.0	3.0	0.1560161591750235	6.0	0.3766062318347686	1.1137528733969715	0.8622920729285298	1.2500092442567257	0.6898285567810034	0.6281844617119018	0.37177380951769035	0.7812615553636352	0.47586343775056184	1.343605308200799	1.4142135623730954	0.9090468301214262	1.0	7.447061357675126	1.0327215991009284	0.46153846153846156	0.9159410949578015	0.8945755110437101	0.9368423230219343	0.9548837505100263	0.5989016964400329	0.5504661812840929	0.6469614700437045	0.8508484767213524	0.916035016187327	0.9777899585412729	314.01334601700853	0.22549436442894621	0.7108527119028791	0.6252388903841959	4.0
592.0	479.0	119.0	0.4609375	0.046875	4.0	3.6640625	5.0	0.0	0.4	11.0	23.8	64.0	0.5546875	10.52840336134454	75.32842016806724	8.66510924369748	7.072694285714286	9.0	8.238735603445708	28.84201680672269	39.165441656612124	1.3513513513513513	0.5378151260504201	5.8668703809805525	925.0	40.05255920550038	0.2773109243697479	0.8250286473253902	0.5555555555555556	6.4	0.16806722689075632	1.0	1.0	21.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	2.0	33.0	0.0	0.0	0.0	1.0	2.0	10.0	4.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	1.0	2.0	2.0	10.0	1.0	0.0	4.0	1.0	0.0	3.0	2.0	0.21594045053136074	6.0	0.22616881120116297	1.1209750256546094	0.9094253056822418	1.2978314648882592	0.7007268125993089	0.6383141970429754	0.41352719330761956	0.8421832556270022	0.4910180658955872	1.1626761748578738	1.3413032169658137	0.6845837703020341	0.8995471599214202	4.417191649147544	0.9877140797138309	0.8	0.7376997433278358	0.6441069380143802	0.8058050714890467	0.7993334378302378	0.3274429512982763	0.2287202712671137	0.40301631506873314	0.5675211218883438	0.7400452798590282	0.9183924326655069	7.7378264795424165	-0.19753053506752943	0.9759635208824502	0.3416731742484109	1.0
826.0	681.0	149.0	0.48	0.13714285714285715	1.0	3.822857142857143	10.0	0.0	0.0	21.0	14.9	96.0	0.4	9.181476510067114	71.90881543624161	6.931067114093963	8.084600402684565	7.0	10.125756701596842	31.00738255033557	59.42679663348285	1.3725490196078431	0.6442953020134228	7.864626436982789	328.24138366367885	102.11472711156134	0.3691275167785235	2.048079801297601	0.5	4.0	0.16778523489932887	4.0	0.0	14.0	0.0	0.0	13.0	11.0	0.0	0.0	0.0	5.0	48.0	1.0	2.0	0.0	0.0	0.0	11.0	7.0	8.0	0.0	0.0	0.0	0.0	3.0	0.0	9.0	10.0	2.0	1.0	0.0	3.0	0.0	0.0	4.0	7.0	0.0	5.0	3.0	0.27960293346335374	6.0	0.3291133839454138	1.0760390550224381	1.0262017299641197	1.1202447619013676	0.9160513531189107	0.5795018815964921	0.5265449952906762	0.6274741632837262	0.8391500815509871	1.2653411874047649	1.414213562373095	0.8089327365901202	1.0	5.979083356169041	1.0569625966066876	0.375	0.8404375959921399	0.7917040670515254	0.9183378758974202	0.8621054274581178	0.4594596634073967	0.3845153815049961	0.5848233972646685	0.6574897367366772	0.8413180994822084	0.9161313298333184	-35.48082742008172	0.13965385120296547	0.7463271103036503	0.5636485182929507	3.0
461.0	378.0	86.0	0.5531914893617021	0.20212765957446807	3.0	3.9893617021276597	4.0	0.0	0.25	10.0	21.5	58.0	0.5106382978723404	14.646511627906978	65.98226744186049	9.397325581395354	7.45696976744186	10.0	11.698219412168324	43.593023255813954	52.56636030690797	1.7083333333333333	0.6744186046511628	6.254300845799428	637.2374510501958	65.6594684385382	0.4418604651162791	1.078327732034384	0.5555555555555556	4.75	0.1744186046511628	3.0	0.0	12.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	2.0	21.0	1.0	2.0	0.0	1.0	0.0	4.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	1.0	1.0	2.0	6.0	0.0	0.0	2.0	3.0	0.0	2.0	3.0	0.09778746073526653	6.0	0.20521247926990294	1.074048817984101	0.9152053740433705	1.1568630547094048	0.7911095183805167	0.5831020780127146	0.4188004383389329	0.6691660636757878	0.6258542700722529	1.2061259405162772	1.3837915046185512	0.7398034561373658	0.957439464127237	4.137351827995674	1.0343379569989184	0.5	0.7395941971889912	0.6280468402041922	0.8480421667238962	0.7405844483304689	0.33280631905197433	0.21259403048186576	0.4559511637432846	0.4662649147257428	0.7448842810148594	0.8783575985289152	-5.954454185772283	-0.15612977164649605	0.8373618567548036	0.46052160334346287	2.0
332.0	270.0	67.0	0.5	0.05555555555555555	3.0	3.7083333333333335	2.0	0.0	0.5	56.0	33.5	50.0	0.5694444444444444	13.997014925373135	62.97876865671644	12.797388059701493	7.890488059701493	14.0	8.841846274778883	39.47014925373134	62.48627140997739	1.35	0.746268656716418	6.108472217815261	452.69352648257126	79.01668129938544	0.5373134328358209	1.2216944435630521	0.5	6.25	0.1791044776119403	7.0	0.0	7.0	0.0	0.0	8.0	7.0	0.0	0.0	0.0	1.0	12.0	2.0	0.0	0.0	0.0	0.0	4.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	1.0	5.0	1.0	0.0	0.0	1.0	3.0	0.0	1.0	2.0	0.17793298363066976	6.0	0.13156071004573527	1.0163636292893887	0.9428357604262291	1.0898914981525483	0.865073048119386	0.5192006872209278	0.44446963556925256	0.5939317388726031	0.7483513785825651	1.1369720744199237	1.3781889646809937	0.6627012618753634	0.9497024111842346	3.435884220026472	0.9918543396683356	0.6666666666666666	0.6550438297749515	0.5004665240662906	0.7663475661349638	0.6530542356784257	0.2528727292155923	0.12482620553672419	0.3502374999580612	0.35640445569555335	0.6646810071381928	0.8673362277255982	2.8324227564781985	-0.3040843230193533	0.8040843230193534	0.46296544530857453	1.0
803.0	673.0	136.0	0.4528301886792453	0.1949685534591195	1.0	4.144654088050315	9.0	0.0	0.0	12.0	15.11111111111111	97.0	0.3710691823899371	11.926797385620915	62.1089869281046	8.350392156862746	9.030128758169935	9.0	10.980518767755715	37.90522875816993	73.8438390467805	1.7	0.7132352941176471	8.317681379411678	274.1214829126917	141.0285633484163	0.5073529411764706	2.5724787771376323	0.5833333333333334	6.555555555555555	0.17647058823529413	3.0	0.0	15.0	0.0	0.0	14.0	12.0	0.0	0.0	0.0	2.0	44.0	2.0	4.0	0.0	0.0	0.0	8.0	4.0	4.0	0.0	0.0	1.0	0.0	1.0	1.0	5.0	9.0	3.0	0.0	3.0	4.0	2.0	0.0	3.0	6.0	0.0	10.0	2.0	0.19869466338410105	6.0	0.3244817707946885	1.1086709518603868	1.0223480571885035	1.1857388980763375	0.8622033559387247	0.6160903855251882	0.5225977750185538	0.7029883672056436	0.7433946269919989	1.3010944381399374	1.4142135623730951	0.8551299920575202	1.0	6.055124445273155	1.07040488904527	0.5	0.8647993763146896	0.8386058902951052	0.8936377932990246	0.9384181114355524	0.49824183419731993	0.45342053692881434	0.5484151706705528	0.8267833589913504	0.865007943923251	0.9679625799284056	-43.689615705682805	0.13250712320600502	0.7727101832822103	0.5319677434745347	3.0
1268.0	1042.0	235.0	0.5054545454545455	0.10545454545454545	4.0	3.6872727272727275	10.0	0.1	0.3	19.0	23.5	136.0	0.4109090909090909	12.804255319148936	66.70250000000001	9.79372340425532	8.56482340425532	10.0	11.20814326018867	35.840425531914896	57.185183090682216	1.0833333333333333	0.5787234042553191	8.871661793526814	370.17006189531884	109.31442080378248	0.3574468085106383	2.2831482556870477	0.6388888888888888	4.8	0.14893617021276595	5.0	1.0	14.0	0.0	0.0	28.0	24.0	1.0	0.0	0.0	3.0	60.0	3.0	6.0	0.0	0.0	0.0	21.0	17.0	17.0	0.0	0.0	1.0	0.0	3.0	0.0	10.0	10.0	4.0	0.0	6.0	5.0	1.0	0.0	4.0	12.0	1.0	9.0	3.0	0.1245671478081237	6.0	0.2879462311889831	1.1443008868311488	1.0304697213359182	1.3121093647809265	0.7853535299688744	0.6578929975790083	0.5309339232950625	0.8608154925729032	0.6167801670345718	1.321123999739627	1.4142135623730954	0.8780375369145188	1.0	7.592634851769531	1.0959024438819183	0.5	0.8968049806975743	0.8562192586253401	0.9325351028244285	0.9181630332542488	0.5582622295655965	0.47704173164422814	0.6315568176245326	0.7553425413702598	0.8971442148125586	0.9620487337102064	-215.46586151945488	0.15693856343406848	0.784668291490956	0.5034710946016523	3.0
568.0	466.0	104.0	0.543859649122807	0.14912280701754385	2.0	4.043859649122807	5.0	0.0	0.2	14.0	20.8	43.0	0.5	12.550769230769232	55.56915384615385	10.675846153846155	7.552891538461538	10.0	12.68835289967788	37.14615384615385	26.67807543899534	1.1714285714285715	0.41346153846153844	4.216496905470957	3150.0	16.613020176544765	0.16346153846153846	0.8825226081218283	0.4444444444444444	6.8	0.17307692307692307	3.0	0.0	21.0	0.0	0.0	11.0	8.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	8.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	2.0	1.0	10.0	0.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0695835569003305	6.0	0.10498562124680372	0.940571930521201	0.6165976550321757	1.1018435008680314	0.5596054744130364	0.4604420086978882	0.1900963340955888	0.6070295502025598	0.3131582869930393	1.03497119669981	1.284250226429663	0.5527384279303675	0.8246493220423203	3.413360504729505	0.7632506120288165	0.4	0.6628928993590548	0.6110010315466387	0.7586261707761324	0.8054046315348415	0.2531337083147305	0.20702874778837	0.342388589761667	0.6046601843025216	0.6649742418652725	0.8765506220078767	3.5405369350460885	-0.0831665693879975	0.8623117039037452	0.29739770214404454	2.0
860.0	715.0	153.0	0.52	0.18857142857142858	2.0	3.9828571428571427	7.0	0.14285714285714285	0.2857142857142857	23.0	21.857142857142858	99.0	0.41714285714285715	13.44873949579832	61.897058823529434	10.055854341736694	9.467934547152193	11.0	12.28987398476788	43.42577030812325	60.61104252298725	2.4838709677419355	0.6470588235294118	8.003675626198989	400.0462481211701	103.79901960784315	0.42483660130718953	2.667891875399663	0.6111111111111112	5.25	0.11764705882352941	5.0	1.0	23.0	1.0	0.0	17.0	16.0	0.0	0.0	0.0	0.0	49.0	4.0	2.0	0.0	2.0	1.0	7.0	5.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	4.0	0.0	1.0	6.0	5.0	3.0	0.0	1.0	11.0	0.0	4.0	3.0	0.08136627836299444	6.0	0.25149813474242966	1.1499000212089954	1.0743399494537174	1.2309387787388641	0.8727809766090989	0.6624606095652646	0.5771031634961081	0.7576051385015631	0.7617466331307328	1.2978116553094525	1.4142135623730951	0.8484357695950386	1.0	6.277360523640929	1.1096910485548093	0.25	0.8610436217030973	0.8104977899136909	0.9059818914830394	0.8946070528925842	0.4924384750551504	0.4082372238374097	0.5696920546168087	0.716592798739315	0.8616155165708536	0.9510295124778256	-46.70602923032839	0.07659613999569491	0.8153888645119008	0.5431760634433779	3.0
510.0	423.0	88.0	0.41304347826086957	0.16304347826086957	3.0	4.5	4.0	0.0	0.25	14.0	22.0	58.0	0.45652173913043476	12.89090909090909	57.605000000000004	10.690000000000001	7.778040909090909	12.0	11.698219412168324	39.04545454545455	50.290950241586614	2.0434782608695654	0.6590909090909091	6.182820774312702	415.5124653739612	58.6151515151515	0.4431818181818182	1.2792042981336627	0.5	6.5	0.1590909090909091	7.0	0.0	7.0	0.0	0.0	12.0	7.0	0.0	0.0	0.0	0.0	26.0	1.0	0.0	0.0	1.0	0.0	2.0	4.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	1.0	4.0	1.0	2.0	3.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.1537184641960173	6.0	0.22275105459748623	1.0438858247415717	0.9976446199344049	1.143224938592805	0.8726582024727392	0.5465278063247379	0.4976473938420317	0.6534816301102615	0.7615323383429524	1.205080783362638	1.3788147596888074	0.7360547433514311	0.9505650707678521	4.622013977870804	1.0335137447473326	0.8	0.7651456461505213	0.6964041168284167	0.827325945006128	0.8417530249498685	0.3587853671984277	0.27779446693483456	0.4333504345779252	0.6410388562443716	0.7673615801440316	0.9275202654720898	9.08751590198655	0.008292358353341005	0.7736133432654697	0.4924234649685431	2.0
1386.0	1159.0	238.0	0.47719298245614034	0.1649122807017544	4.0	3.982456140350877	10.0	0.0	0.2	24.0	23.8	137.0	0.3473684210526316	15.066218487394957	58.977159663865564	10.945781512605041	10.19088756302521	13.0	13.187427743715652	43.54789915966387	56.9133746263519	1.8823529411764706	0.5756302521008403	8.880391012664653	434.46908238687575	111.264768283551	0.3697478991596639	3.435479734826471	0.6388888888888888	6.6923076923076925	0.17647058823529413	9.0	1.0	25.0	0.0	0.0	28.0	27.0	0.0	0.0	0.0	2.0	69.0	3.0	15.0	0.0	0.0	1.0	7.0	8.0	11.0	0.0	0.0	3.0	0.0	4.0	0.0	10.0	10.0	5.0	4.0	3.0	10.0	1.0	0.0	5.0	14.0	1.0	16.0	4.0	0.14132998131765062	6.0	0.2756584554066226	1.1378741016148817	0.9663335781378182	1.332263316498146	0.7253322719098998	0.6520176787807179	0.4669002921183194	0.8874627722433199	0.5261069046739767	1.3322403781152437	1.4142135623730954	0.8921507832663585	1.0	8.213815755255522	1.0976172997947147	0.5	0.909448348847022	0.853914449434727	0.9686539337461432	0.8815474956389471	0.5857847507862146	0.46597284073009737	0.7184026544626823	0.6486234952439232	0.9101789534584732	0.9396327436966828	-472.7399609327747	0.16975492045141183	0.7754338657578116	0.5070183087459227	3.0
848.0	711.0	142.0	0.47023809523809523	0.19047619047619047	1.0	4.154761904761905	8.0	0.0	0.125	13.0	17.75	94.0	0.35119047619047616	13.86056338028169	61.91875000000003	9.032500000000002	9.631970422535211	10.0	11.698219412168324	40.28521126760563	61.98016889855954	2.3823529411764706	0.6619718309859155	7.888304767988878	377.06611570247935	108.8943661971831	0.43661971830985913	2.853216618208743	0.5277777777777778	5.1	0.13380281690140844	7.0	0.0	15.0	0.0	0.0	17.0	20.0	0.0	0.0	0.0	1.0	50.0	2.0	6.0	0.0	0.0	0.0	1.0	10.0	4.0	0.0	0.0	2.0	0.0	2.0	0.0	1.0	7.0	2.0	2.0	3.0	4.0	0.0	0.0	0.0	4.0	0.0	10.0	4.0	0.15516729450186992	6.0	0.35400409927100895	1.163870359366344	1.0641831469476601	1.2128520900914581	0.8774220332731691	0.678310093465913	0.5662428851237126	0.7355050962196095	0.769869424473222	1.3013976917516739	1.4142135623730951	0.8516768364774787	1.0	6.463326832069125	1.142565557995261	0.5	0.8624062158905743	0.801535580720947	0.9078093412055541	0.8829338324019914	0.4952398905596776	0.39345099833712693	0.5733963916248606	0.6861762719193021	0.8632596549809297	0.9509261645562455	-50.59017206770391	0.08100814533395553	0.8126096112845879	0.5490241491442625	3.0
